"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WESD","WESD_ATTRIBUTES"
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-04-28","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"37",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-04-29","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"30",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-04-30","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"31",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-05-01","0.01",",,0,2400","0.0",",,0","0.0",",,0",,,"35",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-05-02","0.96",",,0,2400","0.0",",,0","0.0",",,0",,,"43",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-05-03","0.33",",,0,2400","0.0",",,0","0.0",",,0",,,"44",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-05-04","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"47",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-05-05","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"53",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-05-06","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"49",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-05-07","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"42",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-05-08","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"38",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-05-09","0.82",",,0,2400","0.0",",,0","0.0",",,0",,,"44",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-05-10","0.43",",,0,2400","0.0",",,0","0.0",",,0",,,"46",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-05-11","0.10",",,0,2400","0.0",",,0","0.0",",,0",,,"47",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-05-12","0.46",",,0,2400","0.0",",,0","0.0",",,0",,,"47",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-05-13","3.25",",,0,2400","0.0",",,0","0.0",",,0",,,"44",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-05-14","3.45",",,0,2400","0.0",",,0","0.0",",,0",,,"44",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-05-15","0.39",",,0,2400","0.0",",,0","0.0",",,0",,,"46",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-05-16","0.49",",,0,2400","0.0",",,0","0.0",",,0",,,"47",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-05-17","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"47",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-05-18","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"52",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-05-19","0.68",",,0,2400","0.0",",,0","0.0",",,0",,,"51",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-05-20","0.01",",,0,2400","0.0",",,0","0.0",",,0",,,"47",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-05-21","0.15",",,0,2400","0.0",",,0","0.0",",,0",,,"42",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-05-22","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"41",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-05-23","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"42",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-05-24","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"45",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-05-25","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"41",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-05-26","0.22",",,0,2400","0.0",",,0","0.0",",,0",,,"58",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-05-27","0.10",",,0,2400","0.0",",,0","0.0",",,0",,,"61",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-05-28","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"55",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-05-29","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"59",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-05-30","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"55",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-05-31","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"54",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-06-01","0.07",",,0,2400","0.0",",,0","0.0",",,0",,,"63",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-06-02","0.32",",,0,2400","0.0",",,0","0.0",",,0",,,"56",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-06-03","1.75",",,0,2400","0.0",",,0","0.0",",,0",,,"52",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-06-04","0.35",",,0,2400","0.0",",,0","0.0",",,0",,,"52",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-06-05","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"53",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-06-06","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"49",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-06-07","2.19",",,0,2400","0.0",",,0","0.0",",,0",,,"53",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-06-08","0.33",",,0,2400","0.0",",,0","0.0",",,0",,,"51",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-06-09","0.64",",,0,2400","0.0",",,0","0.0",",,0",,,"54",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-06-10","0.72",",,0,2400","0.0",",,0","0.0",",,0",,,"51",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-06-11","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"50",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-06-12","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"53",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-06-13","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"57",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-06-14","1.07",",,0,2400","0.0",",,0","0.0",",,0",,,"58",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-06-15","0.26",",,0,2400","0.0",",,0","0.0",",,0",,,"59",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-06-16","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"52",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-06-17","0.02",",,0,2400","0.0",",,0","0.0",",,0",,,"56",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-06-18","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"62",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-06-19","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"68",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-06-20","0.01",",,0,2400","0.0",",,0","0.0",",,0",,,"63",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-06-21","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"59",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-06-22","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"60",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-06-23","0.99",",,0,2400","0.0",",,0","0.0",",,0",,,"67",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-06-24","0.70",",,0,2400","0.0",",,0","0.0",",,0",,,"65",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-06-25","0.58",",,0,2400","0.0",",,0","0.0",",,0",,,"64",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-06-26","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"63",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-06-27","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"70",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-06-28","0.13",",,0,2400","0.0",",,0","0.0",",,0",,,"69",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-06-29","0.13",",,0,2400","0.0",",,0","0.0",",,0",,,"68",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-06-30","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"60",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-07-01","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"58",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-07-02","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"67",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-07-03","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"71",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-07-04","0.03",",,0,2400","0.0",",,0","0.0",",,0",,,"68",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-07-05","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"68",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-07-06","0.16",",,0,2400","0.0",",,0","0.0",",,0",,,"61",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-07-07","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"56",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-07-08","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"60",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-07-09","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"59",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-07-10","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"64",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-07-11","1.24",",,0,2400","0.0",",,0","0.0",",,0",,,"67",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-07-12","0.79",",,0,2400","0.0",",,0","0.0",",,0",,,"66",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-07-13","0.11",",,0,2400","0.0",",,0","0.0",",,0",,,"65",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-07-14","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"63",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-07-15","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"69",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-07-16","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"68",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-07-17","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"71",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-07-18","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"73",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-07-19","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"63",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-07-20","0.04",",,0,2400","0.0",",,0","0.0",",,0",,,"59",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-07-21","0.54",",,0,2400","0.0",",,0","0.0",",,0",,,"68",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-07-22","0.12",",,0,2400","0.0",",,0","0.0",",,0",,,"67",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-07-23","0.25",",,0,2400","0.0",",,0","0.0",",,0",,,"63",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-07-24","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"58",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-07-25","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"65",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-07-26","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"66",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-07-27","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"69",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-07-28","1.66",",,0,2400","0.0",",,0","0.0",",,0",,,"70",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-07-29","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"67",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-07-30","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"64",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-07-31","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"61",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-08-01","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"72",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-08-02","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"76",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-08-03","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"68",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-08-04","0.37",",,0,2400","0.0",",,0","0.0",",,0",,,"66",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-08-05","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"62",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-08-06","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"55",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-08-07","0.09",",,0,2400","0.0",",,0","0.0",",,0",,,"65",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-08-08","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"62",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-08-09","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"54",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-08-10","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"61",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-08-11","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"54",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-08-12","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"50",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-08-13","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"48",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-08-14","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"51",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-08-15","0.68",",,0,2400","0.0",",,0","0.0",",,0",,,"64",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-08-16","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"57",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-08-17","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"56",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-08-18","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"63",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-08-19","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"62",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-08-20","0.83",",,0,2400","0.0",",,0","0.0",",,0",,,"66",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-08-21","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"61",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-08-22","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"56",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-08-23","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"61",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-08-24","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"59",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-08-25","1.38",",,0,2400","0.0",",,0","0.0",",,0",,,"57",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-08-26","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"54",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-08-27","0.69",",,0,2400","0.0",",,0","0.0",",,0",,,"52",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-08-28","0.12",",,0,2400","0.0",",,0","0.0",",,0",,,"56",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-08-29","0.16",",,0,2400","0.0",",,0","0.0",",,0",,,"58",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-08-30","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"57",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-08-31","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"40",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-09-01","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"51",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-09-02","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"57",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-09-03","0.59",",,0,2400","0.0",",,0","0.0",",,0",,,"60",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-09-04","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"59",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-09-05","0.02",",,0,2400","0.0",",,0","0.0",",,0",,,"56",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-09-06","0.01",",,0,2400","0.0",",,0","0.0",",,0",,,"60",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-09-07","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"55",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-09-08","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"54",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-09-09","0.02",",,0,2400","0.0",",,0","0.0",",,0",,,"57",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-09-10","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"50",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-09-11","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"42",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-09-12","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"40",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-09-13","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"40",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-09-14","0.31",",,0,2400","0.0",",,0","0.0",",,0",,,"53",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-09-15","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"55",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-09-16","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"52",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-09-17","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"54",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-09-18","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"58",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-09-19","0.62",",,0,2400","0.0",",,0","0.0",",,0",,,"63",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-09-20","0.10",",,0,2400","0.0",",,0","0.0",",,0",,,"53",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-09-21","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"46",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-09-22","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"39",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-09-23","0.23",",,0,2400","0.0",",,0","0.0",",,0",,,"56",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-09-24","0.02",",,0,2400","0.0",",,0","0.0",",,0",,,"60",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-09-25","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"47",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-09-26","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"46",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-09-27","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"39",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-09-28","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"46",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-09-29","0.21",",,0,2400","0.0",",,0","0.0",",,0",,,"45",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-09-30","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"38",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-10-01","0.65",",,0,2400","0.0",",,0","0.0",",,0",,,"52",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-10-02","0.01",",,0,2400","0.0",",,0","0.0",",,0",,,"45",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-10-03","0.00","T,,0,2400","0.0",",,0","0.0",",,0",,,"44",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-10-04","0.01",",,0,2400","0.0",",,0","0.0",",,0",,,"53",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-10-05","0.07",",,0,2400","0.0",",,0","0.0",",,0",,,"46",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-10-06","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"41",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-10-07","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"39",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-10-08","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"33",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-10-09","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"42",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-10-10","0.00",",,0,2400","0.0",",,0","0.0",",,0",,,"46",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-10-11","0.76",",,0,2400","0.0",",,0","0.0",",,0",,,"47",",,0",,
"USC00190535","BEDFORD, MA US","42.48333","-71.28333","48.8","2006-10-12","1.25",",,0,2400","0.0",",,0","0.0",",,0",,,"55",",,0",,
